DateTime,Latitude,Longitude,Air_Temp_C,Wind_Speed,Chlorophyll_ug_l,Water_Temp_C,Salinity_PSU
3/16/25 6:00,33.46421846,-65.62754554,19.33589722,4.388255278,1.177577778,19.58164122,36.71080433
3/16/25 7:00,33.54083386,-65.80329052,19.28301667,3.7952975,1.32445,19.52250389,36.69731061
3/16/25 8:00,33.61917989,-65.97964531,19.17791389,5.449779167,1.524795,19.340163,36.68089061
3/16/25 9:00,33.69298805,-66.16803376,19.11396389,6.122912222,1.226381111,19.51138811,36.7137505
3/16/25 10:00,33.77667824,-66.34884326,19.23331111,4.171929722,1.36793,19.48530322,36.71280733
3/16/25 11:00,33.85941879,-66.53183874,19.22349722,6.359595556,1.77455,19.44226233,36.70769944
3/16/25 12:00,33.93676331,-66.72265408,19.34889167,7.115575833,1.630347778,19.32734172,36.69991517
3/16/25 13:00,34.01555439,-66.91428867,19.41416944,7.052201944,1.302124444,19.31405667,36.6921815
3/16/25 14:00,34.09310488,-67.10340466,19.46848333,7.687430556,1.13757,19.25338817,36.67798467
3/16/25 15:00,34.16316473,-67.3033674,19.48837222,8.537166944,1.044849444,19.13419339,36.66774961
3/16/25 16:00,34.23253038,-67.49809567,19.49523333,7.714268056,1.060064444,19.21449206,36.68100844
3/16/25 17:00,34.31121368,-67.68054919,19.58444444,8.9864,0.756553333,19.7639635,36.71548972
3/16/25 18:00,34.39179186,-67.8626629,19.71418889,9.991335,0.547731111,19.82683767,36.72305894
3/16/25 19:00,34.47371891,-68.04863433,19.92005556,9.304191944,0.988582778,19.62121172,36.701365
3/16/25 20:00,34.60341436,-68.20103166,20.07275278,8.369243056,0.932630556,19.71365794,36.71794956
3/16/25 21:00,34.74062776,-68.34070488,19.94705278,8.490112778,1.15191,19.8014645,36.72574328
3/16/25 22:00,34.87874671,-68.48492632,19.83589722,9.249533611,1.4805,19.79520711,36.72861572
3/16/25 23:00,35.01894725,-68.63096281,19.7071,10.75056556,1.058646111,19.72280189,36.71817889
3/17/25,35.15524227,-68.79036318,19.50496944,12.33793306,1.16313,19.66679178,36.71692839
3/17/25 1:00,35.28878954,-68.95688655,19.42965833,13.00677333,1.341858889,19.59902356,36.71616028
3/17/25 2:00,35.41298739,-69.1204264,19.34833611,15.41721167,1.771836667,19.40240006,36.71212178
3/17/25 3:00,35.53787365,-69.27105585,19.29069444,16.77359167,1.543066667,19.42067389,36.71749278
3/17/25 4:00,35.6689147,-69.40355318,19.28587778,17.31617944,1.468843889,19.370615,36.71515839
3/17/25 5:00,35.80115251,-69.53205564,19.35878333,18.66683611,1.155534444,19.540935,36.73154289
3/17/25 6:00,35.93698424,-69.66704775,19.34461944,19.59338611,1.364072778,19.43982389,36.721249
3/17/25 7:00,36.07730969,-69.80689513,19.45916944,19.97812778,0.852948333,19.65877333,36.73077578
3/17/25 8:00,36.22147659,-69.93449173,20.12436944,20.74604722,0.910170556,19.62509661,36.73718139
3/17/25 9:00,36.374017,-70.03522549,21.70601944,20.59901944,0.744553889,19.65925044,36.73091322
3/17/25 10:00,36.52842096,-70.12237163,21.23209167,21.58765278,1.141974444,19.11854583,36.70006367
3/17/25 11:00,36.68856299,-70.16930273,21.79723056,19.85202306,1.138690556,19.27501639,36.71495389
3/17/25 12:00,36.85449365,-70.20064774,22.01882222,20.287325,0.759198333,19.5130675,36.73290411
3/17/25 13:00,37.02280434,-70.21844705,22.06250833,21.41665556,0.71136,21.30442767,36.72381183
3/17/25 14:00,37.18802843,-70.20676709,21.63083889,23.52993056,0.533571667,21.92377883,36.71162972
3/17/25 15:00,37.35781779,-70.17220323,21.45718333,23.16466944,0.580557778,22.02743211,36.71131389
3/17/25 16:00,37.54154382,-70.14214218,22.91165,24.72267778,0.799768333,22.69393139,36.57219533
3/17/25 17:00,37.73032958,-70.13395626,19.38805278,22.287975,1.73536,13.49767978,34.34593739
3/17/25 18:00,37.89740154,-70.19838651,16.329475,16.53276111,2.375041111,10.77282183,33.78318833
3/17/25 19:00,38.05586181,-70.30248851,17.59262778,17.68645278,2.59895,12.006102,34.16665317
3/17/25 20:00,38.20803568,-70.39274646,16.42563889,13.98964444,2.202658333,9.778301333,33.47719017
3/17/25 21:00,38.35913473,-70.48134425,16.48180278,13.36092306,2.525684444,12.30346217,34.22315194
3/17/25 22:00,38.5240972,-70.53436893,16.04958333,15.660405,2.678382778,13.73959578,34.61459356
3/17/25 23:00,38.6951086,-70.57438843,15.41852222,14.93045056,2.20139,11.47667139,33.91754922
3/18/25,38.8670283,-70.62227498,13.0496,19.70014722,2.036538333,11.61760417,33.91152389
3/18/25 1:00,39.03026284,-70.67040259,11.03749167,17.97001667,1.792645556,7.668170167,32.63534789
3/18/25 2:00,39.1904414,-70.71414336,8.688125,28.55814444,1.879023333,8.815709611,33.20134133
3/18/25 3:00,39.34414453,-70.75685811,7.508064444,30.23703333,1.863042222,7.066883833,32.68330872
3/18/25 4:00,39.49414385,-70.80631748,7.058385833,32.08253889,2.031635556,6.231454667,32.40974844
3/18/25 5:00,39.64874443,-70.85280787,6.511566389,29.47930556,2.2703,6.109199444,32.33385856
3/18/25 6:00,39.77993908,-70.88265406,6.176806389,25.81096111,2.233333889,6.0239155,32.34246689
3/18/25 7:00,39.81920251,-70.88440887,6.076403889,19.25671306,2.32675,6.038232833,32.35406272
3/18/25 8:00,39.72590421,-70.85780947,6.141628056,19.8682,2.552203889,6.020948056,32.3645495
3/18/25 9:00,NA,NA,5.744895,34.53116667,3.129608333,6.087754167,32.38293906
3/18/25 10:00,39.74732065,-70.90448367,5.533780556,25.16969444,3.07762,6.061046944,32.3878
3/18/25 11:00,39.71294002,-70.89621124,5.314687222,32.42916111,5.825924444,7.731018667,32.38471194
3/18/25 12:00,NA,NA,4.811997778,33.66201944,4.647208889,7.025041667,32.40206856
3/18/25 13:00,39.77603632,-70.90299888,4.686028889,35.85176111,4.658055,7.423449056,32.40858978
3/18/25 14:00,NA,NA,5.046073889,34.10049444,2.906544444,6.130496167,32.42905511
3/18/25 15:00,39.83216786,-70.90433476,4.989719722,32.96203333,3.058973333,6.3644215,32.43270106
3/18/25 16:00,39.86316758,-70.90367712,5.107091667,31.21540278,2.557156667,6.234542556,32.42660089
3/18/25 17:00,39.8297616,-70.92283466,5.588064722,22.11968611,2.281542222,5.997419944,32.44175294
3/18/25 18:00,39.76060272,-70.9565383,5.350715278,21.0295,2.335505556,5.942894278,32.43522967
3/18/25 19:00,39.74118467,-70.95348148,5.204975,29.20190556,2.468707778,5.964515389,32.43280667
3/18/25 20:00,39.7551992,-70.92593204,5.037757222,30.85137778,2.844588889,5.944337944,32.43510783
3/18/25 21:00,39.76904242,-70.89753468,4.990486111,27.85076944,3.037255556,5.926169222,32.43032572
3/18/25 22:00,39.78552444,-70.88035086,5.508810556,24.29101111,3.174816111,5.924921944,32.42714894
3/18/25 23:00,39.78359429,-70.88048971,5.445000556,26.83069722,3.511358333,5.939247389,32.42916194
3/19/25,39.80170628,-70.87632251,5.265090833,31.385575,3.479172778,5.954627222,32.433678
3/19/25 1:00,39.84636555,-70.85987536,5.322655,30.55915833,3.434588889,5.974109167,32.44268883
3/19/25 2:00,39.89052131,-70.84239379,5.4234,28.96436667,3.451048333,5.999153444,32.44769422
3/19/25 3:00,39.87646489,-70.84289119,5.669506667,17.76826667,3.395960556,5.953733667,32.45394156
3/19/25 4:00,39.78387394,-70.88029291,6.320097778,18.68505917,3.446963889,5.932588556,32.43473317
3/19/25 5:00,39.77555936,-70.88764319,5.646072222,23.64988056,3.485957778,5.920180944,32.42783756
3/19/25 6:00,39.78789299,-70.8954544,5.629547778,22.354975,3.326301111,5.905697167,32.43412622
3/19/25 7:00,39.77939645,-70.89109345,5.724426389,16.93161028,3.338657222,5.916504389,32.43379628
3/19/25 8:00,NA,NA,5.43287,21.26566944,3.468873889,5.921747611,32.42844461
3/19/25 9:00,39.75038578,-70.91921586,5.580957222,19.31159556,3.562276111,5.914130333,32.43259189
3/19/25 10:00,39.73110478,-70.93107787,5.439236944,21.01884722,3.389269444,5.935236167,32.431465
3/19/25 11:00,39.72771585,-70.944296,5.418056111,18.45630306,3.471886667,5.920221278,32.43283733
3/19/25 12:00,39.72149246,-70.94835165,5.217574722,19.76158333,3.280345,5.901585278,32.43166944
3/19/25 13:00,39.71680126,-70.96483694,4.978008611,20.33247389,3.097996111,5.930012167,32.43384394
3/19/25 14:00,39.71397381,-70.98013743,5.024141389,20.46340417,2.727785,5.946631167,32.43537494
3/19/25 15:00,39.71611834,-70.99247374,4.926644722,21.23811278,2.270773333,5.976232889,32.43425817
3/19/25 16:00,39.7171024,-70.98997058,4.800516389,21.09540556,1.941385556,5.971681389,32.43176522
3/19/25 17:00,39.72030003,-71.00187516,4.932761944,20.32629972,2.032727222,5.992714222,32.4322045
3/19/25 18:00,39.73209213,-71.01174189,5.042297778,22.10433333,2.428526667,5.999533111,32.43371139
3/19/25 19:00,39.74668184,-71.0146307,5.118526667,21.12196944,2.706826667,6.0071295,32.43624256
3/19/25 20:00,39.73800699,-71.03208924,5.340163611,15.05505333,3.082314444,6.018831,32.43566528
3/19/25 21:00,39.70959643,-71.05471703,5.066231389,18.61341944,3.67188,6.015175333,32.43845339
3/19/25 22:00,39.72957825,-71.03423002,4.921663056,20.28078333,3.939888333,6.001628722,32.43526083
3/19/25 23:00,39.71757282,-70.99635347,4.761284167,16.97291444,4.034802222,5.994624333,32.44444772
3/20/25,39.69231149,-71.0559864,4.708003333,14.04617056,3.870083333,5.990040667,32.45071417
3/20/25 1:00,39.68723439,-71.07489483,4.552541111,16.80916333,3.716017222,5.976025,32.45974522
3/20/25 2:00,39.70052041,-71.10224219,4.496006944,14.91636028,3.617063889,5.998678889,32.44394283
3/20/25 3:00,39.7010032,-71.12079872,4.662119722,13.90447667,3.739980556,6.021836,32.44693567
3/20/25 4:00,NA,NA,4.726257222,14.89886667,3.744808333,6.018729389,32.44418328
3/20/25 5:00,39.7013704,-71.13059272,4.6098525,12.8325075,3.777591667,6.028915111,32.44293106
3/20/25 6:00,39.70035799,-71.13986434,4.424945,9.094118056,3.712843889,6.003285833,32.44239644
3/20/25 7:00,39.69984016,-71.15329083,4.238801667,8.286436667,3.670797778,5.995890889,32.44341622
3/20/25 8:00,39.70226195,-71.16831836,4.368517778,7.330839722,3.625364444,5.999646389,32.4452205
3/20/25 9:00,39.704114,-71.17623608,4.4844225,7.393842778,3.649612778,5.990132833,32.44542611
3/20/25 10:00,39.70375254,-71.18292552,4.623864722,9.622989167,3.820987222,5.994076389,32.44603767
3/20/25 11:00,39.70354289,-71.19047764,4.263954444,11.57125806,3.995364444,6.011501444,32.44632056
3/20/25 12:00,NA,NA,4.167462222,13.77152389,3.577537778,6.000792667,32.45005494
3/20/25 13:00,39.69809359,-71.20985152,4.297439722,16.49196389,2.721969444,6.009419889,32.44884611
3/20/25 14:00,39.69713437,-71.21209665,4.651853056,9.465596111,2.051703333,6.044497333,32.44708689
3/20/25 15:00,39.69127353,-71.22733502,5.182111389,7.1475575,1.412950556,6.129574611,32.448798
3/20/25 16:00,39.68903077,-71.21102754,5.485189722,8.535305278,0.796407778,6.273589722,32.44189489
3/20/25 17:00,39.68919094,-71.23875087,5.735051389,4.424914722,0.643037222,6.379878111,32.44533606
3/20/25 18:00,39.6912453,-71.24513156,6.21967,5.031053056,0.587303889,6.490504611,32.44438239
3/20/25 19:00,39.69313797,-71.22214392,6.451861667,4.21958,0.621901111,6.586563167,32.43678883
